Date,t,Open,High,Low,Close
4/3/2017,1435,1102.95,1151.74,1102.95,1143.81
4/2/2017,1434,1080.61,1107.59,1075.45,1102.17
4/1/2017,1433,1071.71,1091.72,1061.09,1080.5
3/31/2017,1432,1026.64,1074.92,1026.64,1071.79
3/30/2017,1431,1042.21,1049.29,1020.04,1026.43
3/29/2017,1430,1046.08,1055.13,1015.88,1039.97
3/28/2017,1429,1044.58,1064.65,1027.73,1047.15
3/27/2017,1428,972.05,1046.4,971.98,1045.77
3/26/2017,1427,974.02,1007.96,954.19,966.72
3/25/2017,1426,936.54,975.76,903.71,972.78
3/24/2017,1425,1038.45,1040.47,934.36,937.52
3/23/2017,1424,1050.05,1058.01,1028.93,1038.59
3/22/2017,1423,1120.65,1120.65,1014.21,1049.14
3/21/2017,1422,1055.36,1122.43,1055.36,1120.54
3/20/2017,1421,1037.24,1063.03,1036.68,1054.23
3/19/2017,1420,976.73,1069.91,976.73,1036.74
3/18/2017,1419,1099.69,1114.07,957.66,973.82
3/17/2017,1418,1180.16,1180.16,1099.57,1100.23
3/16/2017,1417,1251.33,1257.98,1152.44,1187.81
3/15/2017,1416,1240.16,1251.61,1239.75,1249.61
3/14/2017,1415,1232.16,1244.81,1220.72,1240
3/13/2017,1414,1221.78,1237.37,1217.03,1231.92
3/12/2017,1413,1176.62,1226.98,1175.36,1221.38
3/11/2017,1412,1116.32,1193.83,1116.32,1175.83
3/10/2017,1411,1189.36,1270.47,1077.25,1116.72
3/9/2017,1410,1150.35,1197.46,1141.23,1188.49
3/8/2017,1409,1223.23,1232.16,1148.08,1150
3/7/2017,1408,1273.21,1275.55,1204.8,1223.54
3/6/2017,1407,1267.47,1276,1264.6,1272.83
3/5/2017,1406,1254.29,1267.29,1238.06,1267.12
3/4/2017,1405,1277.43,1279.4,1230.51,1255.15
3/3/2017,1404,1250.71,1280.31,1250.71,1274.99
3/2/2017,1403,1224.68,1262.13,1215.62,1251.01
3/1/2017,1402,1180.04,1222.5,1179.69,1222.5
2/28/2017,1401,1180.72,1193.25,1171.82,1179.97
2/27/2017,1400,1163.78,1181.98,1163.38,1179.97
2/26/2017,1399,1144.27,1167.47,1130.2,1165.2
2/25/2017,1398,1170.41,1174.85,1124.59,1143.84
2/24/2017,1397,1172.71,1200.39,1131.96,1173.68
2/23/2017,1396,1117.27,1176.62,1116.96,1166.72
2/22/2017,1395,1114.8,1125.39,1100.55,1117.44
2/21/2017,1394,1079.28,1117.25,1076.93,1115.3
2/20/2017,1393,1048.69,1080.49,1041.69,1079.98
2/19/2017,1392,1054.76,1056.81,1043.46,1047.87
2/18/2017,1391,1049.21,1061.1,1046.96,1054.42
2/17/2017,1390,1026.12,1053.17,1025.64,1046.21
2/16/2017,1389,1007.65,1033.37,1007.65,1027.44
2/15/2017,1388,1006.21,1008.84,1001.58,1007.48
2/14/2017,1387,991.73,1011.51,986.47,1004.55
2/13/2017,1386,998.89,1002.1,976,990.64
2/12/2017,1385,1003.52,1004.76,996.92,999.18
2/11/2017,1384,988.9,1009.29,982.83,1004.45
2/10/2017,1383,995.63,998.91,946.69,988.67
2/9/2017,1382,1064.7,1088.99,953.34,994.38
2/8/2017,1381,1062.32,1078.97,1037.49,1063.07
2/7/2017,1380,1040.14,1061.93,1040.14,1061.35
2/6/2017,1379,1028.4,1044.64,1028.16,1038.15
2/5/2017,1378,1043.52,1043.63,1022.37,1027.34
2/4/2017,1377,1031.33,1045.9,1015.16,1042.9
2/3/2017,1376,1011.46,1033.87,1008.79,1029.91
2/2/2017,1375,990,1013.52,983.22,1011.8
2/1/2017,1374,970.94,989.11,970.74,989.02
1/31/2017,1373,920.96,972.02,920.96,970.4
1/30/2017,1372,920.15,923.05,919.47,920.38
1/29/2017,1371,922.07,923.42,919.15,919.5
1/28/2017,1370,919.81,923.91,919.81,921.59
1/27/2017,1369,918.36,923.22,915.85,919.75
1/26/2017,1368,902.4,919.33,902.22,917.59
1/25/2017,1367,891.92,903.25,891.69,901.54
1/24/2017,1366,910.68,924.15,892.29,892.69
1/23/2017,1365,925.5,928.27,916.74,921.01
1/22/2017,1364,922.21,937.53,897.56,924.67
1/21/2017,1363,895.55,927.37,895.53,921.79
1/20/2017,1362,898.17,899.4,887.01,895.03
1/19/2017,1361,888.34,904.61,884.34,899.07
1/18/2017,1360,909.37,917.5,858.3,886.62
1/17/2017,1359,830.95,910.56,830.8,907.94
1/16/2017,1358,821.78,834.53,820.27,831.53
1/15/2017,1357,818.14,823.31,812.87,821.8
1/14/2017,1356,825.14,835.09,812.46,818.41
1/13/2017,1355,803.74,829,780,823.98
1/12/2017,1354,775.18,826.25,755.76,804.83
1/11/2017,1353,908.11,919.45,762.77,777.76
1/10/2017,1352,902.44,914.87,901.06,907.68
1/9/2017,1351,913.24,913.69,879.81,902.83
1/8/2017,1350,908.17,942.72,887.25,911.2
1/7/2017,1349,903.49,908.59,823.56,908.59
1/6/2017,1348,1014.24,1046.81,883.94,902.2
1/5/2017,1347,1156.73,1191.1,910.42,1013.38
1/4/2017,1346,1044.4,1159.42,1044.4,1154.73
1/3/2017,1345,1021.6,1044.08,1021.6,1043.84
1/2/2017,1344,998.62,1031.39,996.7,1021.75
1/1/2017,1343,963.66,1003.08,958.7,998.33
12/31/2016,1342,960.63,963.74,947.24,963.74
12/30/2016,1341,972.53,972.53,934.83,961.24
12/29/2016,1340,975.13,979.4,954.5,973.5
12/28/2016,1339,934.83,975.92,934.83,975.92
12/27/2016,1338,908.35,940.05,904.26,933.2
12/26/2016,1337,896.91,913.18,896.9,907.61
12/25/2016,1336,899.65,899.65,862.42,896.18
12/24/2016,1335,922.18,923.48,886.34,898.82
12/23/2016,1334,864.89,925.12,864.68,921.98
12/22/2016,1333,834.18,875.78,834.15,864.54
12/21/2016,1332,800.64,834.28,799.41,834.28
12/20/2016,1331,792.25,801.34,791.5,800.88
12/19/2016,1330,790.69,793.61,790.32,792.71
12/18/2016,1329,791.01,794.74,788.03,790.53
12/17/2016,1328,785.17,792.51,784.86,790.83
12/16/2016,1327,778.96,785.03,778.96,784.91
12/15/2016,1326,780.07,781.43,777.8,778.09
12/14/2016,1325,780.01,782.03,776.84,781.48
12/13/2016,1324,780.65,788.46,777.96,780.56
12/12/2016,1323,770.04,781.92,770.04,780.09
12/11/2016,1322,774.75,774.8,765.41,769.73
12/10/2016,1321,773.02,777.09,772.91,774.65
12/9/2016,1320,769.94,774.53,769.65,772.79
12/8/2016,1319,768.08,774.7,765.95,770.81
12/7/2016,1318,764.21,771.54,759.75,768.13
12/6/2016,1317,758.72,765.62,758.72,764.22
12/5/2016,1316,773.39,773.47,751.71,758.7
12/4/2016,1315,771.64,773.87,768.16,773.87
12/3/2016,1314,778.25,778.25,764.86,771.16
12/2/2016,1313,757.54,781.3,757.54,777.94
12/1/2016,1312,746.05,758.28,746.05,756.77
11/30/2016,1311,736.28,747.93,736.27,745.69
11/29/2016,1310,736.33,737.47,734.56,735.6
11/28/2016,1309,732.48,738.01,732.48,735.81
11/27/2016,1308,735.44,739.02,731.09,732.03
11/26/2016,1307,741.51,742.21,729.63,735.38
11/25/2016,1306,740.44,741.65,734.59,741.65
11/24/2016,1305,744.62,746.83,733.49,740.29
11/23/2016,1304,751.74,752.25,738.92,744.59
11/22/2016,1303,739.64,753.87,736.53,751.35
11/21/2016,1302,731.27,741.72,730.51,739.25
11/20/2016,1301,751.88,755.48,717.94,731.03
11/19/2016,1300,751.83,756.24,744.47,751.62
11/18/2016,1299,740.71,752.88,736.89,751.59
11/17/2016,1298,744.88,755.65,739.51,740.98
11/16/2016,1297,711.17,747.61,709.04,744.2
11/15/2016,1296,705.79,715.72,705.26,711.62
11/14/2016,1295,702,706.28,699.81,705.02
11/13/2016,1294,705.2,705.26,687.32,702.03
11/12/2016,1293,716.75,717.15,704.03,705.05
11/11/2016,1292,715.55,718.32,714.41,716.41
11/10/2016,1291,722.84,723.02,711.21,715.53
11/9/2016,1290,709.83,740.05,708.61,723.27
11/8/2016,1289,703.09,712.99,702.39,709.85
11/7/2016,1288,710.74,710.74,699.9,703.13
11/6/2016,1287,703.81,714.26,699.56,711.52
11/5/2016,1286,703.53,707.51,697.74,703.42
11/4/2016,1285,689.12,706.93,685.56,703.23
11/3/2016,1284,742.35,745.77,678.16,688.7
11/2/2016,1283,730.07,740.83,722.35,740.83
11/1/2016,1282,701.34,736.45,701.34,729.79
10/31/2016,1281,702.64,709.29,691.68,700.97
10/30/2016,1280,714.12,714.12,696.47,701.86
10/29/2016,1279,690.29,720.4,690.05,714.48
10/28/2016,1278,688,690.44,684.16,689.65
10/27/2016,1277,678.21,688.59,678.04,688.31
10/26/2016,1276,657.68,679.73,657.68,678.3
10/25/2016,1275,654,664.42,653.7,657.59
10/24/2016,1274,657.16,657.25,652.59,653.76
10/23/2016,1273,657.62,661.13,653.89,657.07
10/22/2016,1272,633.14,658.2,632.85,657.29
10/21/2016,1271,630.83,634.09,630.69,632.83
10/20/2016,1270,630.66,631.92,628.26,630.86
10/19/2016,1269,638.13,638.87,628.01,630.52
10/18/2016,1268,639.41,640.74,636,637.96
10/17/2016,1267,641.82,642.33,638.66,639.19
10/16/2016,1266,639.08,642.9,638.9,641.63
10/15/2016,1265,640.31,642.1,637.39,638.65
10/14/2016,1264,637.01,641.28,637.01,640.38
10/13/2016,1263,636.03,638.83,635.03,636.79
10/12/2016,1262,640.87,641.34,635.97,636.19
10/11/2016,1261,619.24,642.08,618.5,641.07
10/10/2016,1260,616.82,621.32,616.2,618.99
10/9/2016,1259,619.17,619.2,616.61,616.75
10/8/2016,1258,617.34,619.85,617.34,619.11
10/7/2016,1257,612.61,617.91,611.82,617.12
10/6/2016,1256,612.47,613.82,611.47,613.02
10/5/2016,1255,610.22,613.81,609.62,612.51
10/4/2016,1254,612.05,612.05,609.48,610.2
10/3/2016,1253,610.97,612.57,610.46,612.13
10/2/2016,1252,613.95,614.01,609.68,610.89
10/1/2016,1251,609.93,615.24,609.93,613.98
9/30/2016,1250,605.72,609.73,604.14,609.73
9/29/2016,1249,605.02,606.82,604.85,605.69
9/28/2016,1248,606.24,606.59,604.61,604.73
9/27/2016,1247,608.02,608.25,604.11,606.17
9/26/2016,1246,600.81,608.14,600.35,608.04
9/25/2016,1245,602.75,603.38,599.71,600.83
9/24/2016,1244,602.96,604.58,602.04,602.63
9/23/2016,1243,596.2,603.21,595.79,602.84
9/22/2016,1242,597.28,598.49,596.21,596.3
9/21/2016,1241,603.59,603.59,595.88,597.15
9/20/2016,1240,609.25,609.53,607.94,608.31
9/19/2016,1239,609.87,610.93,608.27,609.23
9/18/2016,1238,606.28,610.16,605.86,609.87
9/17/2016,1237,607.22,607.86,605.19,605.98
9/16/2016,1236,607.25,609.26,606.73,606.97
9/15/2016,1235,610.59,611.09,607.16,607.16
9/14/2016,1234,608.84,611.95,608.41,610.68
9/13/2016,1233,608.03,611.19,606.92,609.24
9/12/2016,1232,607.01,608.46,605.41,608.24
9/11/2016,1231,623.42,628.82,600.51,606.72
9/10/2016,1230,622.93,625.09,622.4,623.51
9/9/2016,1229,626.35,626.83,620.26,622.86
9/8/2016,1228,614.64,628.77,613.84,626.32
9/7/2016,1227,610.57,614.54,608.51,614.54
9/6/2016,1226,606.51,610.83,605.09,610.44
9/5/2016,1225,608.99,609.05,602.24,606.59
9/4/2016,1224,598.59,611.84,596.85,608.63
9/3/2016,1223,575.55,599.5,574.06,598.21
9/2/2016,1222,572.41,575.64,570.81,575.54
9/1/2016,1221,575.55,576.31,571.81,572.3
8/31/2016,1220,577.59,577.86,573.64,575.47
8/30/2016,1219,574.11,578.36,574.11,577.5
8/29/2016,1218,574.07,576.28,573.47,574.11
8/28/2016,1217,569.83,574.04,569.74,573.91
8/27/2016,1216,579.45,579.84,568.63,569.95
8/26/2016,1215,577.75,580.62,576.86,579.65
8/25/2016,1214,580.18,580.45,575.17,577.76
8/24/2016,1213,583.41,583.59,579.85,580.18
8/23/2016,1212,586.77,589.47,581.63,583.41
8/22/2016,1211,581.31,588.45,580.59,586.75
8/21/2016,1210,581.94,584.16,580.22,581.31
8/20/2016,1209,576.08,582.82,575.46,581.7
8/19/2016,1208,574.34,578.24,574.18,575.63
8/18/2016,1207,573.71,577.79,573.43,574.32
8/17/2016,1206,577.76,580.89,571.43,573.22
8/16/2016,1205,567.24,581.74,566.72,577.44
8/15/2016,1204,570.49,573.58,563.24,567.24
8/14/2016,1203,585.59,585.67,564.78,570.47
8/13/2016,1202,587.36,589.77,584.98,585.59
8/12/2016,1201,588.8,589.91,583.81,587.56
8/11/2016,1200,592.12,597.54,589.12,589.12
8/10/2016,1199,587.65,599.98,586.37,592.1
8/9/2016,1198,591.04,591.09,584.79,587.8
8/8/2016,1197,592.74,592.99,588.05,591.05
8/7/2016,1196,587.77,597.51,586.82,592.69
8/6/2016,1195,575.03,588.4,569.47,587.78
8/5/2016,1194,578.28,578.28,569.98,575.04
8/4/2016,1193,566.33,579.5,565.78,578.29
8/3/2016,1192,548.66,573.36,541.55,566.35
8/2/2016,1191,606.4,612.85,531.33,547.47
8/1/2016,1190,624.6,626.12,605.88,606.27
7/31/2016,1189,655.1,655.28,624.36,624.68
7/30/2016,1188,657.01,658.22,654.21,655.05
7/29/2016,1187,655.11,657.8,654.79,656.99
7/28/2016,1186,654.49,657.59,654.49,655.03
7/27/2016,1185,651.63,657.46,648.45,654.35
7/26/2016,1184,654.23,656.22,645.88,651.78
7/25/2016,1183,661.26,661.83,653.4,654.1
7/24/2016,1182,655.41,663.11,652.79,661.28
7/23/2016,1181,650.73,656.37,648.52,655.56
7/22/2016,1180,664.92,666.58,646.72,650.62
7/21/2016,1179,665.23,666.22,660.41,665.01
7/20/2016,1178,672.81,672.93,663.36,665.68
7/19/2016,1177,672.74,673.28,667.63,672.86
7/18/2016,1176,679.81,681.55,668.63,673.11
7/17/2016,1175,661.99,682.36,661.99,679.46
7/16/2016,1174,663.78,666.46,659.33,660.77
7/15/2016,1173,659.17,667.08,659.04,663.26
7/14/2016,1172,652.92,662.9,652.92,658.08
7/13/2016,1171,664.8,668.7,654.47,654.47
7/12/2016,1170,648.28,675.26,646.78,664.55
7/11/2016,1169,648.48,659.63,644.98,647.66
7/10/2016,1168,650.6,652.29,641.26,649.36
7/9/2016,1167,666.38,666.38,633.4,650.96
7/8/2016,1166,640.69,666.71,636.47,666.52
7/7/2016,1165,678.09,682.43,611.83,640.56
7/6/2016,1164,670.42,681.9,670.42,677.33
7/5/2016,1163,683.21,683.49,665.07,670.63
7/4/2016,1162,658.8,683.66,650.51,683.66
7/3/2016,1161,704.97,704.97,649.01,658.66
7/2/2016,1160,676.73,703.7,676.4,703.7
7/1/2016,1159,672.52,686.15,669.59,676.3
6/30/2016,1158,640.59,675.4,636.61,673.34
6/29/2016,1157,644.12,644.68,628.28,639.89
6/28/2016,1156,658.1,659.25,637.77,647
6/27/2016,1155,629.35,655.28,620.52,655.28
6/26/2016,1154,665.93,665.98,616.93,629.37
6/25/2016,1153,665.28,691.73,646.56,665.12
6/24/2016,1152,625.58,681.73,625.27,665.3
6/23/2016,1151,597.44,629.33,558.14,623.98
6/22/2016,1150,665.91,678.67,587.48,596.12
6/21/2016,1149,735.88,735.88,639.07,666.65
6/20/2016,1148,763.93,764.08,732.73,737.23
6/19/2016,1147,756.69,766.62,745.63,763.78
6/18/2016,1146,748.76,777.99,733.93,756.23
6/17/2016,1145,768.49,775.36,716.56,748.91
6/16/2016,1144,696.52,773.72,696.52,766.31
6/15/2016,1143,685.68,696.3,672.56,694.47
6/14/2016,1142,704.5,704.5,662.8,685.56
6/13/2016,1141,671.65,716,664.49,704.38
6/12/2016,1140,609.68,684.84,607.04,672.78
6/11/2016,1139,578.67,607.12,578.67,606.73
6/10/2016,1138,575.84,579.13,573.33,577.47
6/9/2016,1137,582.2,582.2,570.95,574.63
6/8/2016,1136,577.17,582.84,573.13,581.65
6/7/2016,1135,585.45,590.26,567.51,576.6
6/6/2016,1134,574.6,586.47,574.6,585.54
6/5/2016,1133,573.31,582.81,569.18,574.98
6/4/2016,1132,569.71,590.13,564.24,572.73
6/3/2016,1131,537.68,574.64,536.92,569.19
6/2/2016,1130,536.52,540.35,533.08,537.97
6/1/2016,1129,531.11,543.08,525.64,536.92
5/31/2016,1128,534.19,546.62,520.66,531.39
5/30/2016,1127,528.47,544.35,522.96,533.86
5/29/2016,1126,527.48,553.96,512.18,526.23
5/28/2016,1125,473.03,533.47,472.7,530.04
5/27/2016,1124,453.52,478.15,453.52,473.46
5/26/2016,1123,449.67,453.64,447.9,453.38
5/25/2016,1122,446.06,450.3,446.06,449.6
5/24/2016,1121,444.29,447.1,443.93,445.98
5/23/2016,1120,439.35,444.35,438.82,444.15
5/22/2016,1119,443.22,443.43,439.04,439.32
5/21/2016,1118,442.97,443.78,441.71,443.19
5/20/2016,1117,437.79,444.05,437.39,442.68
5/19/2016,1116,454.52,454.63,438.71,438.71
5/18/2016,1115,453.69,456,453.3,454.62
5/17/2016,1114,454.01,455.07,453.61,453.78
5/16/2016,1113,457.59,458.2,452.95,454.16
5/15/2016,1112,455.76,458.69,455.46,457.57
5/14/2016,1111,455.82,456.84,454.79,455.67
5/13/2016,1110,454.85,457.05,453.45,455.67
5/12/2016,1109,452.45,454.95,449.25,454.77
5/11/2016,1108,450.86,454.58,450.86,452.73
5/10/2016,1107,460.52,461.93,448.95,450.89
5/9/2016,1106,458.21,462.48,456.53,460.48
5/8/2016,1105,458.43,459.42,455.98,458.55
5/7/2016,1104,459.64,460.67,457.32,458.54
5/6/2016,1103,447.94,461.38,447.07,459.6
5/5/2016,1102,446.71,448.51,445.88,447.98
5/4/2016,1101,450.18,450.38,445.63,446.72
5/3/2016,1100,444.73,451.1,442.62,450.3
5/2/2016,1099,451.93,452.45,441.78,444.67
5/1/2016,1098,448.48,452.48,447.93,451.88
4/30/2016,1097,455.18,455.59,447.7,448.32
4/29/2016,1096,449.41,455.38,446.02,455.1
4/28/2016,1095,445.04,449.55,436.65,449.01
4/27/2016,1094,466.26,467.08,444.13,444.69
4/26/2016,1093,461.65,467.96,461.62,466.09
4/25/2016,1092,459.12,466.62,453.59,461.43
4/24/2016,1091,450.56,460.15,448.93,458.55
4/23/2016,1090,445.86,450.28,444.33,450.28
4/22/2016,1089,449.69,449.81,444.15,445.74
4/21/2016,1088,441.42,450.55,440.95,449.42
4/20/2016,1087,435.32,443.05,434.41,441.39
4/19/2016,1086,428.7,436.02,428.1,435.51
4/18/2016,1085,427.61,429.27,427.09,428.59
4/17/2016,1084,430.64,431.37,426.08,427.4
4/16/2016,1083,429.58,432.63,428.98,430.57
4/15/2016,1082,424.43,429.93,424.43,429.71
4/14/2016,1081,423.93,425.37,423.01,424.28
4/13/2016,1080,425.63,426.66,422.92,423.73
4/12/2016,1079,422.84,427.28,422.84,425.19
4/11/2016,1078,421.87,422.74,420.53,422.48
4/10/2016,1077,419.59,422.43,419.26,421.56
4/9/2016,1076,420.81,420.89,416.52,419.41
4/8/2016,1075,422.91,425.36,419.64,420.35
4/7/2016,1074,423.62,423.66,420.52,422.74
4/6/2016,1073,424.28,424.53,422.73,423.41
4/5/2016,1072,421.02,424.26,420.61,424.03
4/4/2016,1071,421.3,422.34,419.6,421.44
4/3/2016,1070,421.17,421.58,419.7,420.9
4/2/2016,1069,418.42,422.08,418.42,420.87
4/1/2016,1068,416.76,418.17,415.83,417.96
3/31/2016,1067,415.26,418.37,415.26,416.73
3/30/2016,1066,416.83,416.83,412.5,414.82
3/29/2016,1065,424.3,426.2,412.68,416.52
3/28/2016,1064,426.55,426.86,423.29,424.23
3/27/2016,1063,418.14,428.8,417.71,426.77
3/26/2016,1062,417.36,418.99,416.26,417.95
3/25/2016,1061,416.51,418.08,415.56,417.18
3/24/2016,1060,418.42,418.68,415.49,416.39
3/23/2016,1059,418.16,419.27,417.36,418.04
3/22/2016,1058,413.13,418.38,412.53,418.09
3/21/2016,1057,413.42,413.42,410.38,413.31
3/20/2016,1056,410.4,414.63,410.4,413.76
3/19/2016,1055,409.27,410.98,407.23,410.44
3/18/2016,1054,420.55,420.55,406.14,409.55
3/17/2016,1053,417.89,421,417.89,420.62
3/16/2016,1052,416.89,417.69,415.91,417.01
3/15/2016,1051,416.39,418.13,414.98,416.83
3/14/2016,1050,414.2,416.68,414.2,416.44
3/13/2016,1049,411.65,416.6,411.64,414.07
3/12/2016,1048,421.61,421.8,410.09,411.62
3/11/2016,1047,417.24,423.93,417.01,421.69
3/10/2016,1046,414.74,417.51,413.25,417.13
3/9/2016,1045,413.89,416.03,411.61,414.86
3/8/2016,1044,414.46,416.24,411.09,413.97
3/7/2016,1043,407.76,415.92,406.31,414.32
3/6/2016,1042,400.52,411.91,395.78,407.71
3/5/2016,1041,410.78,411.26,394.04,400.57
3/4/2016,1040,421.84,425.18,410.94,410.94
3/3/2016,1039,423.91,425.37,419.41,421.65
3/2/2016,1038,435.13,435.92,423.99,423.99
3/1/2016,1037,437.92,439.65,432.32,435.12
2/29/2016,1036,433.44,441.51,431.69,437.7
2/28/2016,1035,432.57,435.68,423.82,433.5
2/27/2016,1034,432.84,434.23,428.1,432.52
2/26/2016,1033,424.63,432.15,421.62,432.15
2/25/2016,1032,425.04,427.72,420.42,424.54
2/24/2016,1031,420.96,425.55,413.91,424.95
2/23/2016,1030,438.26,439.86,417.82,420.74
2/22/2016,1029,438.99,439.05,432.92,437.75
2/21/2016,1028,437.77,448.05,429.08,438.8
2/20/2016,1027,421.6,441.98,421.6,437.16
2/19/2016,1026,422.73,423.1,417.6,420.79
2/18/2016,1025,416.57,426,415.64,422.37
2/17/2016,1024,407.66,421.17,406.78,416.32
2/16/2016,1023,401.43,408.95,401.43,407.49
2/15/2016,1022,407.57,410.38,397.75,400.18
2/14/2016,1021,392.93,407.23,392.93,407.23
2/13/2016,1020,384.64,391.86,384.64,391.86
2/12/2016,1019,379.69,384.95,379.6,384.26
2/11/2016,1018,382.11,383.13,376.4,379.65
2/10/2016,1017,376.15,385.48,375.78,381.65
2/9/2016,1016,373.42,377.25,372.9,376.03
2/8/2016,1015,376.76,379.88,373.33,373.45
2/7/2016,1014,376.51,380.87,374.9,376.62
2/6/2016,1013,386.59,386.63,372.39,376.52
2/5/2016,1012,388.9,391.09,385.57,386.55
2/4/2016,1011,370.17,391.61,369.99,389.59
2/3/2016,1010,374.65,374.95,368.05,369.95
2/2/2016,1009,372.92,375.88,372.92,374.45
2/1/2016,1008,369.35,378.07,367.96,373.06
1/31/2016,1007,378.29,380.35,367.83,368.77
1/30/2016,1006,378.86,380.92,376.49,378.26
1/29/2016,1005,380.11,384.38,365.45,379.47
1/28/2016,1004,395.15,395.5,379.73,380.29
1/27/2016,1003,392.44,396.84,391.78,394.97
1/26/2016,1002,392,397.77,390.58,392.15
1/25/2016,1001,402.32,402.32,388.55,391.73
1/24/2016,1000,388.1,405.48,387.51,402.97
1/23/2016,999,382.43,394.54,381.98,387.49
1/22/2016,998,409.75,410.41,375.28,382.49
1/21/2016,997,419.63,422.88,406.3,410.26
1/20/2016,996,379.74,425.27,376.6,420.23
1/19/2016,995,387.03,387.73,378.97,380.15
1/18/2016,994,381.73,388.1,376.67,387.17
1/17/2016,993,387.15,390.96,380.09,382.3
1/16/2016,992,365.07,390.56,354.91,387.54
1/15/2016,991,430.26,430.26,364.33,364.33
1/14/2016,990,432.29,433.32,427.85,430.31
1/13/2016,989,434.67,435.19,424.44,432.37
1/12/2016,988,448.18,448.18,435.69,435.69
1/11/2016,987,448.7,450.66,443.86,448.43
1/10/2016,986,448.24,448.31,440.35,447.99
1/9/2016,985,453.38,454.64,446.89,447.61
1/8/2016,984,457.54,462.93,447.94,453.23
1/7/2016,983,430.01,458.77,429.08,458.05
1/6/2016,982,431.86,431.86,426.34,429.11
1/5/2016,981,433.07,434.18,429.68,431.96
1/4/2016,980,430.06,434.52,429.08,433.09
1/3/2016,979,433.58,433.74,424.71,430.01
1/2/2016,978,434.62,436.06,431.87,433.44
1/1/2016,977,430.72,436.25,427.52,434.33
12/31/2015,976,425.88,432.92,418.73,430.57
12/30/2015,975,433.3,434.39,422.08,426.62
12/29/2015,974,422.1,432.98,420.63,432.98
12/28/2015,973,423.34,429.77,418.48,422.28
12/27/2015,972,416.51,424.01,408.88,422.82
12/26/2015,971,455.76,457.49,405.76,417.27
12/25/2015,970,454.86,458.3,452.08,455.65
12/24/2015,969,443.09,458.46,443.08,454.98
12/23/2015,968,436.72,444.53,436.62,442.4
12/22/2015,967,437.44,443.69,435.52,436.57
12/21/2015,966,442.84,444.73,427.31,438.64
12/20/2015,965,462.23,462.64,434.34,442.68
12/19/2015,964,463.55,465.58,456.77,462.32
12/18/2015,963,455.85,465.18,454.94,463.62
12/17/2015,962,454.78,457.86,448.86,456.08
12/16/2015,961,465.21,465.21,443.85,454.93
12/15/2015,960,443.88,465.32,443.88,465.32
12/14/2015,959,433.27,447.14,430.46,444.18
12/13/2015,958,431.66,441.68,426.27,433.76
12/12/2015,957,452.33,469.1,410.74,435
12/11/2015,956,415.28,451.94,415.28,451.94
12/10/2015,955,417.99,419.51,411.55,415.48
12/9/2015,954,414.44,423.12,406.29,417.56
12/8/2015,953,395.75,415.56,389.95,415.56
12/7/2015,952,389.98,399.97,385.41,395.54
12/6/2015,951,389.55,402.81,387.09,388.78
12/5/2015,950,363.72,389.79,363.23,388.95
12/4/2015,949,361.26,363.52,355.76,363.18
12/3/2015,948,359.33,370.27,357.41,361.05
12/2/2015,947,361.85,362.23,349.46,359.19
12/1/2015,946,377.41,378.93,356.56,362.49
11/30/2015,945,371.44,382.36,370.38,377.32
11/29/2015,944,357.47,371.94,355.67,371.29
11/28/2015,943,357.14,359.54,352.17,357.38
11/27/2015,942,351.86,363.59,347.87,358.04
11/26/2015,941,328.3,366.76,328.23,352.68
11/25/2015,940,320.05,329.13,316.77,328.21
11/24/2015,939,323.01,323.06,318.12,320.05
11/23/2015,938,324.35,325.12,321.29,323.05
11/22/2015,937,326.98,327.01,321.26,324.54
11/21/2015,936,322.09,328.16,319.6,326.93
11/20/2015,935,326.41,326.47,312.22,322.02
11/19/2015,934,334.68,335.33,325.27,326.15
11/18/2015,933,334.59,336.53,330.64,334.59
11/17/2015,932,330.36,338.35,329.61,335.09
11/16/2015,931,319.73,331.63,315.9,330.75
11/15/2015,930,333.05,334.66,317.49,320.17
11/14/2015,929,336.62,338.18,329.97,332.91
11/13/2015,928,338.5,340.91,326.08,336.75
11/12/2015,927,314.08,345.08,313.36,338.15
11/11/2015,926,339.82,340.58,301,311.08
11/10/2015,925,379.98,381.39,329.11,336.82
11/9/2015,924,374.32,385.28,362.89,380.26
11/8/2015,923,384.28,389.89,368.7,373.37
11/7/2015,922,374.27,390.59,372.43,386.48
11/6/2015,921,388.05,395.84,354.02,374.47
11/5/2015,920,408.08,447.56,374.58,386.35
11/4/2015,919,403.66,495.56,380.55,411.56
11/3/2015,918,361.87,417.9,357.65,403.42
11/2/2015,917,325.94,365.36,323.21,361.19
11/1/2015,916,315.01,327.47,311.88,325.43
10/31/2015,915,328.51,332.78,309.25,314.17
10/30/2015,914,313.94,334.17,313.94,328.02
10/29/2015,913,304.32,318.17,301.82,313.86
10/28/2015,912,293.7,306.33,293.7,304.62
10/27/2015,911,285.18,296.21,285.01,293.79
10/26/2015,910,283.63,285.3,280.51,285.3
10/25/2015,909,281.45,294.06,281.45,283.68
10/24/2015,908,276.5,281.71,276.5,281.65
10/23/2015,907,273.65,278.68,273.54,276.5
10/22/2015,906,266.5,276.51,266.14,274.02
10/21/2015,905,269.31,270.77,263.84,266.27
10/20/2015,904,263.57,270.83,263.23,269.46
10/19/2015,903,261.86,264.82,260.95,263.44
10/18/2015,902,270.91,271.67,260.78,261.64
